id,happiness
8168,2.9380709881746614
8169,3.1705948434041646
8170,3.82170251716969
8171,3.9329226457464648
8172,4.015934712385293
8173,3.7009552147583014
8174,3.5340907244061164
8175,3.7658049782501166
8176,4.166248527816228
8177,2.4374438412537827
8178,4.4008063566742495
8179,4.138011385636299
8180,3.1921202045780444
8181,3.6770424162499165
8182,4.031882284584784
8183,3.724446717587309
8184,3.7619869090011746
8185,3.140296226867702
8186,3.351913479160766
8187,4.1471616690945545
8188,3.882506465804012
8189,3.8878657204012903
8190,4.256899887311811
8191,3.9629717347357896
8192,3.8581701125303973
8193,3.9085157395467447
8194,3.9123856304944686
8195,4.4570005076770745
8196,3.10808318268002
8197,3.9935509535117437
8198,4.111959232332128
8199,4.232392835085412
8200,4.783493500180578
8201,3.465146652624498
8202,4.089140837608754
8203,3.84169799415012
8204,4.152107600001964
8205,4.1662825810765245
8206,3.915644964561976
8207,3.9002903061580096
8208,4.012958017096714
8209,3.7602215819385316
8210,3.7182505881902594
8211,3.5991278229176116
8212,4.2144389711779455
8213,4.5148197875151626
8214,4.044430192246379
8215,3.6261382357565934
8216,4.201757964682306
8217,3.398528459414396
8218,3.819949984096287
8219,3.8049333984655
8220,4.103823750620253
8221,4.509153111783152
8222,3.980357718696381
8223,3.0582684174039074
8224,3.862874834583609
8225,4.0487789569975305
8226,3.9017836554896554
8227,4.327060584478439
8228,3.2644730044016135
8229,4.099890083463842
8230,3.255715538061095
8231,3.9427014328343692
8232,3.848344182199003
8233,3.9640885958076453
8234,3.929914863963996
8235,3.7446850420600675
8236,3.1476050009449557
8237,3.71484237644953
8238,3.964804005417631
8239,3.6595441605385113
8240,3.2426984702605957
8241,3.3121426740940523
8242,3.9060568339081194
8243,4.460259758103914
8244,4.0868645615180075
8245,3.4606802169167574
8246,3.9371508304219027
8247,3.9263056530995066
8248,4.138471610297201
8249,4.3405322757961295
8250,4.050527757810688
8251,4.216736372999639
8252,4.338453671795912
8253,3.8262376966057907
8254,3.787482046898732
8255,3.6857795427489757
8256,3.498791144549035
8257,3.9726270190778084
8258,2.8043305763127377
8259,4.341533869922534
8260,3.8176894568761783
8261,4.324642729718623
8262,3.9286007408827412
8263,3.9947757850710235
8264,3.964614809560941
8265,4.472118297421576
8266,3.256213667211134
8267,3.9325722074589495
8268,3.943913669440313
8269,3.5159177117278206
8270,3.5919718765274635
8271,2.7742245115744195
8272,4.085949226336987
8273,3.591217557900281
8274,3.5797265577805972
8275,4.2334592515146605
8276,4.12020659940831
8277,4.0218289388767845
8278,3.8508672070888683
8279,4.3361147528135575
8280,4.236801194080252
8281,4.185356802813438
8282,4.13045595633649
8283,3.7714510325596518
8284,4.395070510174914
8285,3.849456318709671
8286,2.0
8287,4.483676483747127
8288,3.9699091654723158
8289,4.135821271306518
8290,4.104300998707756
8291,4.152364530791221
8292,4.093868700146013
8293,3.771777301936553
8294,4.440130518588875
8295,3.3121838376752244
8296,4.07995893521126
8297,3.525943199062933
8298,4.629962675882271
8299,2.7833380214695156
8300,3.2764699957745123
8301,3.8728016276929957
8302,4.235476295039901
8303,3.653109402598808
8304,4.144780164831653
8305,4.112106710914567
8306,4.78556466176176
8307,4.253301044582555
8308,4.262370517572695
8309,3.779637924283721
8310,3.80808609757487
8311,4.219222556617341
8312,4.640353184563234
8313,4.24624875790186
8314,3.012336471441674
8315,4.100109442009381
8316,4.13246197356815
8317,3.8631088494113826
8318,4.257055835050907
8319,3.1856276792927325
8320,4.095744687190378
8321,4.1544915853989695
8322,4.236039803543912
8323,3.7810088937832007
8324,3.6391982509927443
8325,4.184074567906668
8326,4.356184128026979
8327,4.040860041558527
8328,4.064126357507579
8329,3.335509881807296
8330,4.309894741105213
8331,4.328347219066812
8332,3.9251419773441985
8333,3.666841304501764
8334,4.058254446510204
8335,3.5305530574120048
8336,3.954068448865453
8337,3.416748287823451
8338,4.138665665224476
8339,3.854537770213268
8340,3.657720928553041
8341,4.097020457635636
8342,4.0952667119894475
8343,2.957268865447136
8344,4.368457569434853
8345,3.737188943119301
8346,3.126268586818212
8347,3.030391450604907
8348,3.9479880587669713
8349,4.122318975975436
8350,3.455422915746485
8351,3.983219131520863
8352,3.6513803995529237
8353,3.212655643906204
8354,4.000133348963751
8355,3.49758999675417
8356,4.3497984123942945
8357,3.8459872289743373
8358,3.9110125665109923
8359,3.6704489115965715
8360,3.936114211268761
8361,4.035342014931569
8362,4.069502735574622
8363,3.586763388242188
8364,3.4631771301962844
8365,3.794298425814344
8366,3.8173096958047332
8367,4.001582696348873
8368,4.252955652709548
8369,3.6436866818007196
8370,3.4394039107385783
8371,4.058616345981171
8372,3.7203232295607522
8373,2.1583257849829898
8374,3.188677143176866
8375,4.268982075292112
8376,4.523796426608984
8377,4.037700472926405
8378,4.055119814795364
8379,4.3392796374856815
8380,3.302948294367574
8381,4.5096801538464115
8382,4.0142060697206965
8383,4.233344463936506
8384,3.308880636827121
8385,3.826071566078397
8386,4.353285392802414
8387,4.032465597938367
8388,4.135266775705153
8389,3.4871223092913652
8390,4.202329358561047
8391,3.643408030107603
8392,3.501584023648791
8393,4.1381476919384905
8394,4.317457791162605
8395,4.1435471117367815
8396,3.6967748936812055
8397,3.9010203170009166
8398,3.4785035114531992
8399,4.22804604265465
8400,4.10950469174593
8401,4.783554999536798
8402,3.6882098790117785
8403,4.544613984555006
8404,4.110091864846903
8405,4.62786102284606
8406,4.2560160864246965
8407,3.851839369721415
8408,4.648597150150097
8409,4.229785374928301
8410,3.89935467083646
8411,4.143544028128717
8412,3.6384600291445155
8413,3.951174002977514
8414,4.1872016676032615
8415,3.625571122570229
8416,4.031073043832301
8417,3.943613533329677
8418,4.589141044059781
8419,3.7087626627425463
8420,3.7812574076173195
8421,3.9443130214735085
8422,3.562913921934941
8423,4.180439640767034
8424,2.971536786026273
8425,4.012202817507362
8426,4.127725004233488
8427,3.9234303893334475
8428,4.3915961547397595
8429,3.754614896979923
8430,4.268992470256705
8431,3.9693493269222615
8432,4.145337881807087
8433,4.025094618992437
8434,4.151042659484467
8435,3.9625387447820697
8436,3.734108786251452
8437,4.02735204759258
8438,4.061285093404689
8439,2.9463859665282963
8440,3.3495179062607456
8441,4.118195455011472
8442,3.846116257277018
8443,4.0736919748239275
8444,3.9703831782451213
8445,3.768440569074379
8446,3.5693816260100384
8447,3.686591593977903
8448,3.382575121028383
8449,3.515305561571193
8450,3.383383557268307
8451,2.863246131305055
8452,3.1164993695022307
8453,4.156096165884066
8454,4.020606472072004
8455,3.711396198967093
8456,3.9442587171451073
8457,3.7605131161132803
8458,4.0407534782158585
8459,4.333342318248556
8460,3.600945806058234
8461,3.845787905250684
8462,3.6871522885784214
8463,4.093156903314808
8464,3.6569991231000136
8465,3.7461694844146054
8466,4.577586933947191
8467,2.740415202022118
8468,3.1956659739810487
8469,4.244649240283733
8470,3.526879274118077
8471,3.963872945168293
8472,4.2519879347371585
8473,4.014873859166623
8474,4.121805523297418
8475,3.8298854608745225
8476,4.192754621636342
8477,4.214753159411739
8478,3.8903706326815186
8479,4.205080265780089
8480,3.240087846390783
8481,4.209836588448764
8482,3.4560519481315577
8483,3.549202594519458
8484,4.232675706877342
8485,4.047224455475789
8486,4.718007044077575
8487,4.096249803602928
8488,4.2014056331562
8489,4.626551110508471
8490,4.148976770777044
8491,4.442281376268499
8492,4.216108843580014
8493,4.2278780786807335
8494,3.5963560078958583
8495,4.182073904121254
8496,4.629699887435987
8497,2.674169938983566
8498,3.5405000064328664
8499,4.2178143249567395
8500,3.622452587795707
8501,4.134451038309422
8502,3.127802893503807
8503,4.009676463912848
8504,3.4583814143943523
8505,2.6308133249070598
8506,4.01470960813003
8507,4.054358776873975
8508,3.3057282553408247
8509,4.5823558252521055
8510,3.8191465024455225
8511,3.8106694497636897
8512,4.226473195388317
8513,3.817898177718486
8514,4.3354102973697906
8515,3.4555580814320233
8516,3.4212461007221533
8517,3.654402462120822
8518,2.783714641924095
8519,4.32938072403378
8520,4.377955159574228
8521,3.89136680516611
8522,2.933228615261201
8523,3.4991911650668595
8524,3.671340823946368
8525,4.028066291211638
8526,4.534502120943866
8527,4.089309003527593
8528,3.5380978481569927
8529,3.7858700263961302
8530,4.175004263959365
8531,4.1430578998275935
8532,4.042483076773462
8533,3.802931498185779
8534,4.329902181997641
8535,4.123170046760834
8536,3.6638989651929634
8537,3.4811417261981727
8538,4.179569050741298
8539,4.203891470453198
8540,4.048615231594301
8541,4.270057531810679
8542,3.4060901348971093
8543,3.481625701846565
8544,4.0311547960510605
8545,3.9623338916998936
8546,3.897829191751002
8547,3.7249660025667293
8548,4.304538678366347
8549,3.255813430192273
8550,3.882152832032289
8551,4.10909487978255
8552,4.167248989190263
8553,4.398055965806721
8554,3.7146089905209587
8555,4.526270865465983
8556,3.929785586244881
8557,3.982621829621577
8558,3.626050361623558
8559,3.8625792271188084
8560,2.895263272834057
8561,4.038275773348992
8562,4.347067160557332
8563,3.6171639904216106
8564,4.283048479731108
8565,4.170518313842349
8566,4.251889507533273
8567,4.402012682095527
8568,3.6312772139214853
8569,2.0
8570,4.1682534619764375
8571,4.048241704506807
8572,2.875445258679335
8573,1.636432796556188
8574,3.8255432680934924
8575,4.041047630141354
8576,3.7611296856057046
8577,3.831047510758691
8578,3.838879976020312
8579,4.073927587611049
8580,4.4733842384683795
8581,4.166479935531711
8582,3.741676241212668
8583,4.311081905443262
8584,3.7501087500227706
8585,3.9162707413792943
8586,4.18109410883888
8587,3.8028165497498794
8588,4.786473938003865
8589,4.4242460682996985
8590,3.9843579620829677
8591,4.296048057009778
8592,4.106139872251547
8593,3.887169010248208
8594,3.779989381478724
8595,2.947702118804438
8596,4.236527149970588
8597,3.9982464926089856
8598,3.7558457220433046
8599,3.594529522044394
8600,3.754110406597462
8601,2.886546682813372
8602,3.0428995844908426
8603,3.707506766967904
8604,3.667935838321135
8605,3.556652730198327
8606,3.988279636674408
8607,3.931574726611876
8608,3.9429239101776425
8609,4.23871320427951
8610,3.1592804842531006
8611,4.433540070457064
8612,3.43279012700979
8613,3.899679777961685
8614,3.9335253145387754
8615,4.409346465705992
8616,4.320361000139747
8617,3.933847596022618
8618,3.6041987027689535
8619,4.338220840779444
8620,4.163439463458558
8621,2.372935134631356
8622,4.435768120493874
8623,4.776365986191799
8624,3.031387324471651
8625,2.8310198482899116
8626,4.36834740268524
8627,4.2552397723919855
8628,4.2845789864548
8629,4.278698648677413
8630,4.164777694049252
8631,3.951406984598683
8632,2.866666717159396
8633,3.8145235454358306
8634,3.70476547347987
8635,3.1156016210052555
8636,3.765008645381106
8637,3.437614043232199
8638,4.201276734811958
8639,3.092161959804643
8640,3.4189140843597774
8641,4.341236249220122
8642,3.1197932469668004
8643,3.8728116018391088
8644,4.415913400384513
8645,3.3671432617095713
8646,3.5836983036701584
8647,3.266879279319251
8648,4.233521521249114
8649,4.717362972686479
8650,3.3954385192679664
8651,4.188962606140834
8652,2.981955501463511
8653,4.25948960222011
8654,4.387074728769472
8655,3.537534041616406
8656,3.9093544080455636
8657,4.1969536391470115
8658,2.7189814794977294
8659,3.2692812473552624
8660,4.124214369927813
8661,4.153386759114099
8662,4.20387566509115
8663,4.373575898430962
8664,3.1093708133302345
8665,3.857015842314029
8666,4.212401800937745
8667,4.409385545971745
8668,3.9944658437172467
8669,3.468257422464978
8670,3.983288054976705
8671,3.7573472770057
8672,3.805044413281703
8673,3.330854488678838
8674,4.424911665350783
8675,3.413701289874195
8676,4.266361963815427
8677,3.7269962910663317
8678,3.9281234460560124
8679,3.856791674629401
8680,2.826486340071029
8681,3.76587163083184
8682,3.9056076856856925
8683,3.863326939983294
8684,4.3030315554125815
8685,3.9718972490710858
8686,3.905698807073727
8687,4.180470687730967
8688,4.43110435160517
8689,4.186042557067521
8690,4.033344756317015
8691,4.089828125853736
8692,4.1011208779828925
8693,3.941951949277708
8694,2.8730198981481974
8695,4.05521801592459
8696,4.102298587600305
8697,3.9705124323465784
8698,3.9359984407445845
8699,3.7096212197155856
8700,4.2020914247996775
8701,4.45629519189705
8702,3.879481006580229
8703,4.152609828048186
8704,3.8863988131073217
8705,3.3439032393144137
8706,3.435408376949081
8707,4.03817881106704
8708,4.272038583381446
8709,3.586053935828026
8710,4.028339240057674
8711,3.448115078229945
8712,4.071674963977529
8713,4.276008534297348
8714,3.5476384301253217
8715,4.630247595107773
8716,4.077762681020513
8717,4.155634112298677
8718,3.6031215605097535
8719,4.2007752492669495
8720,3.6993656297945936
8721,3.8218322542183243
8722,3.7601406509496944
8723,3.0103399381779306
8724,4.310445943795911
8725,2.701184941131419
8726,3.9391892285360015
8727,3.947106471783868
8728,3.694481640170457
8729,4.340089882782693
8730,2.953437251382235
8731,4.034970023957544
8732,4.132013985233388
8733,4.144072920204769
8734,3.5802668931704775
8735,3.754037559705983
8736,3.604197900873434
8737,4.190530814724308
8738,4.169082985105833
8739,4.175160629522783
8740,3.759532319074485
8741,3.7978126839612547
8742,3.710902725767048
8743,3.955956678359707
8744,3.3628957062248754
8745,3.9687360263064813
8746,4.054865768737361
8747,4.0714884194684515
8748,5.0
8749,4.268195217213605
8750,4.147881897663845
8751,4.347506072094024
8752,3.4845083767874394
8753,4.08728054067956
8754,3.627985472970394
8755,4.129776540569964
8756,2.8655391843636764
8757,4.294045063275144
8758,4.03269327386087
8759,4.345790886003174
8760,3.5812031745156823
8761,3.768868311284515
8762,1.9121543076961334
8763,3.889032590384819
8764,3.7872875958978662
8765,3.6708840665539646
8766,4.107006342021412
8767,3.894842462102664
8768,3.9119281466133105
8769,3.917627214454816
8770,4.036371769351415
8771,4.480821161537024
8772,4.242245807613759
8773,4.167387464393514
8774,3.8518179170499076
8775,3.802912700600879
8776,4.168276186125333
8777,4.145289709204771
8778,3.659408380617492
8779,3.7022351854358906
8780,3.47624954144735
8781,3.1385281660437903
8782,4.4170203919286415
8783,4.741915098157658
8784,4.093298081972184
8785,4.189399070719424
8786,3.984119239598103
8787,2.996592021550686
8788,3.771691270633514
8789,3.6844294948468637
8790,3.993962984007982
8791,3.4285880271107874
8792,3.806884856806979
8793,3.9849834623118516
8794,4.37290369548475
8795,4.153877102449749
8796,4.478227177264904
8797,2.9592254861455194
8798,3.92931254535956
8799,4.196271869355265
8800,3.626677151507577
8801,3.930547155989662
8802,3.3518551107075267
8803,3.8404963287420006
8804,3.9992571555271437
8805,3.715555884128035
8806,3.679867839542587
8807,4.107253573955031
8808,4.6963822736393235
8809,3.756659868461681
8810,4.583773538320849
8811,2.500297407224247
8812,4.0758070284365875
8813,4.716706508336807
8814,3.764796412316856
8815,4.560975318499628
8816,3.299557719800301
8817,3.755811265490264
8818,4.059995651402122
8819,3.679464911070389
8820,2.318111472286912
8821,4.139477676151169
8822,3.4236398334345375
8823,4.209677064833052
8824,3.936684679553209
8825,3.6171146458944143
8826,3.6612446378299226
8827,3.9909566750824337
8828,3.827540067499381
8829,3.29435339384582
8830,3.074858196753704
8831,4.603100935984043
8832,3.4820000257866135
8833,4.117135859592518
8834,3.6919082202364826
8835,3.700998541732237
8836,3.551509723708436
8837,3.842399670243601
8838,3.9113339602440877
8839,3.695710772580242
8840,4.0956050411621145
8841,4.179562187356137
8842,4.478289162012548
8843,4.126560558122076
8844,3.8706248670712355
8845,4.373756660612973
8846,4.147340923321905
8847,2.763768936935559
8848,3.340297058326699
8849,2.766524437527114
8850,2.1190146931458864
8851,4.112837527439895
8852,3.22390292791014
8853,4.002805673411784
8854,3.8880734949093236
8855,3.4900330844664076
8856,3.7224515852231344
8857,4.017835883042292
8858,3.3149052389408467
8859,2.8104933123147013
8860,4.064217161683217
8861,3.051933376601895
8862,3.4567095364881832
8863,4.1349695514592355
8864,3.967918810211459
8865,4.138339834014049
8866,4.096276199136563
8867,3.976882013939071
8868,4.282932803868634
8869,3.661223339213697
8870,4.037726864519288
8871,3.8114995795078346
8872,4.238970122554643
8873,3.175337393173869
8874,3.0796427947276324
8875,3.5770521943377953
8876,3.5267362797046355
8877,4.59773549094307
8878,4.179164667889878
8879,3.93439473592741
8880,4.135476677222465
8881,4.125684689516461
8882,3.2387718221758353
8883,3.357694216037501
8884,3.7190678707906284
8885,3.8526617522375695
8886,3.1150528830941373
8887,3.7875371651134753
8888,4.786400272977083
8889,3.4845575313516304
8890,4.230489355025522
8891,4.098281765336224
8892,3.6340938753081002
8893,3.9838644608587663
8894,3.9113577906486747
8895,4.779952762077373
8896,4.337539677654366
8897,4.128833928426111
8898,3.4934751341033516
8899,4.5991462438079305
8900,3.832270699160512
8901,4.098673485608927
8902,3.571214600028381
8903,4.000063827549291
8904,4.0251003641972245
8905,3.739153282668922
8906,3.3837983491317445
8907,4.172805341694997
8908,3.0218239173935504
8909,4.165329502750624
8910,4.133960641777641
8911,4.290794772634871
8912,4.863519407505465
8913,4.117480005548151
8914,4.241707760566149
8915,4.385388210415973
8916,3.751087071926145
8917,3.303056410124798
8918,4.5543804998025035
8919,4.405038299909366
8920,3.410134638868004
8921,3.2010505893838057
8922,4.141868502129347
8923,3.98468094461564
8924,4.0403520768219465
8925,3.4189854273484683
8926,4.245336274270632
8927,4.093525605929463
8928,2.9936279301078947
8929,4.194009792058333
8930,4.91516879940723
8931,3.503677824745891
8932,4.112035776762126
8933,3.1764169012148593
8934,3.9862308369154027
8935,3.8241591409366196
8936,3.911814720627648
8937,3.121183828043943
8938,3.6971365094913544
8939,3.966452597271384
8940,3.8576389984916166
8941,3.8063187580613325
8942,3.996163572719318
8943,3.5072613891402105
8944,3.507526717802244
8945,4.077334280900356
8946,4.164940767784392
8947,3.336664861545395
8948,4.171637367306477
8949,3.892366067750698
8950,4.083817110403328
8951,2.8352834407610947
8952,4.3236725240251985
8953,3.53473687132328
8954,3.815293781806276
8955,3.428516368949695
8956,3.414518455910972
8957,4.319112067316466
8958,4.067789906670631
8959,4.10512893544514
8960,4.288033749214964
8961,3.7738463345936215
8962,4.234697195547719
8963,3.7370973760546384
8964,4.516481660272556
8965,4.3374453755982705
8966,4.032118925596064
8967,4.279211925130188
8968,3.756431752089888
8969,4.404969379395165
8970,3.956943971267646
8971,3.8513317985489337
8972,3.169156626984911
8973,3.248781162708046
8974,4.308139742078522
8975,4.10590634760718
8976,4.0026061975476805
8977,4.087148859744742
8978,3.9692542258845345
8979,4.437943284801902
8980,3.319260997566094
8981,4.184900984108828
8982,3.1360213860148214
8983,4.263147793704061
8984,3.9704393624233782
8985,3.8435138239689954
8986,4.294610184116547
8987,3.5473228905282213
8988,4.399228006697075
8989,4.261840061242214
8990,3.4885037922223474
8991,4.2553436797665505
8992,4.076964470507646
8993,3.2182808624637294
8994,3.7924953251547096
8995,4.233193858024984
8996,4.010739786911106
8997,3.557184882806945
8998,3.6418805885137875
8999,4.153984919397652
9000,3.94151450937689
9001,4.063668509744855
9002,4.457266167671915
9003,4.020986143391475
9004,2.6644901814811135
9005,4.344287189324785
9006,4.25907376698761
9007,3.55640418297498
9008,3.787698541411206
9009,4.1075351939064895
9010,4.294390269028303
9011,4.012442032849919
9012,4.067544403711676
9013,3.680697840142827
9014,3.78757474897345
9015,3.7729033821288214
9016,4.399839119522593
9017,4.191710644261981
9018,3.992529032778222
9019,3.6767348967438176
9020,3.7650092197216902
9021,4.129532154507746
9022,4.580522113491693
9023,2.7229816095360606
9024,3.858156949022994
9025,3.71602792442074
9026,4.432475921158545
9027,3.548874533696883
9028,3.992131506753232
9029,3.3446714795796213
9030,3.8478567002704445
9031,4.099773969456322
9032,4.298321966704443
9033,3.4269502264088874
9034,4.37935679867941
9035,4.171831176559396
9036,3.3023145438335093
9037,4.236619352388306
9038,4.030283274707392
9039,2.753537410759922
9040,3.7606822957374417
9041,3.661812953749837
9042,3.1221852079804013
9043,3.9272046502090343
9044,3.833709746133109
9045,3.8337460994685695
9046,3.1568666158651104
9047,2.138904481058091
9048,4.43833509816463
9049,4.108209289552194
9050,4.305112480583664
9051,3.9019979476867137
9052,3.784657045269409
9053,3.868209108144546
9054,2.937922110877116
9055,3.7007452946478114
9056,3.6702447717220164
9057,4.357349146291623
9058,4.034425927584724
9059,3.9660314417879357
9060,4.002657734088114
9061,3.946177154018878
9062,3.2788090273344532
9063,3.737720811329412
9064,4.213704664765903
9065,4.07334278557194
9066,3.2243395757804745
9067,3.603868826278304
9068,3.9085157170280143
9069,3.5918836438626442
9070,4.0027941931037905
9071,3.593947806080734
9072,4.101900422964298
9073,4.192423588433143
9074,3.5567394612603516
9075,3.2033362929115423
9076,3.6529223403807154
9077,4.276178705970591
9078,3.4417815919871217
9079,4.210760355815542
9080,3.7281511392904445
9081,4.176620978117968
9082,3.5378747475398593
9083,4.164982549586747
9084,4.199866824201823
9085,4.312233948891933
9086,3.7770019519610463
9087,4.511714571490891
9088,3.200164504626569
9089,4.220089351493041
9090,3.724012452970704
9091,3.0437528304775756
9092,3.9356573944239224
9093,4.33753984057478
9094,3.877361452210238
9095,4.17634221407788
9096,4.040248027918909
9097,3.370132858481186
9098,3.588613434464637
9099,3.4490410718593245
9100,4.227259259629952
9101,4.323684563778413
9102,4.435754930202139
9103,4.149929934107622
9104,3.6822530866148426
9105,3.7244942519828492
9106,3.4391960015756613
9107,3.9851142092023593
9108,4.313816272188464
9109,4.275540027427054
9110,3.865580868887517
9111,4.523646454191947
9112,3.969639192028319
9113,4.055036974715804
9114,3.9656447249329143
9115,3.5053103826324885
9116,4.000932750978438
9117,4.238837959876907
9118,4.30593672059571
9119,4.197470693319477
9120,4.190795558587018
9121,3.8348720918202552
9122,4.15479048081629
9123,3.779266649013518
9124,3.8268588755311743
9125,3.886943243796995
9126,3.428147611176462
9127,4.301499724664874
9128,3.9596573297698696
9129,3.345663421911701
9130,2.674224516090601
9131,4.440783769372059
9132,3.614390680566551
9133,3.748142811788588
9134,3.8375994045200166
9135,4.041612825851355
9136,4.193454444994623
9137,3.9315782937021337
9138,4.121433063529322
9139,3.2989490036269737
9140,5.0
9141,3.6835529234196245
9142,4.346511107475125
9143,3.231134829666384
9144,4.036553669136142
9145,4.176459302090838
9146,4.085770756741603
9147,2.6986035441223604
9148,3.348759870969597
9149,4.333337009992452
9150,3.9853010884861546
9151,4.39327904852691
9152,4.162796209450855
9153,4.726761169009594
9154,4.158609793262741
9155,4.1178362943487015
9156,4.12463624919196
9157,3.8343201205451196
9158,3.6758082190303725
9159,3.8465386082486734
9160,2.28937877727256
9161,3.2923219130926316
9162,3.921337200748445
9163,4.347176913060814
9164,4.084203910133458
9165,4.055454348236448
9166,3.8688806629694255
9167,3.7645378803904337
9168,4.084321500720987
9169,3.855754177151676
9170,3.9416955840318977
9171,3.078008266021186
9172,4.3298862361186075
9173,4.211366876400743
9174,3.8514157150815618
9175,4.287280669310652
9176,3.5714083503836846
9177,4.17977638855909
9178,3.41764944146154
9179,3.7926448175137204
9180,3.499694722151598
9181,4.179195007557893
9182,2.294976360268948
9183,4.357978893272923
9184,3.4634037456060818
9185,3.2664697718317726
9186,3.8637165556410706
9187,4.166240207289192
9188,3.4114666509261298
9189,4.310721905304992
9190,2.193968317697169
9191,4.201837402786195
9192,4.047413856506925
9193,4.473282293492095
9194,4.222008014544304
9195,4.102173010052594
9196,3.7015825592963094
9197,4.022288964322243
9198,3.9414600666043667
9199,4.366632717754564
9200,3.581126667693407
9201,3.5231672235052005
9202,3.818870931916268
9203,4.0731160511737725
9204,4.045640411591244
9205,4.072437367302748
9206,4.3793693055784795
9207,3.492157510008168
9208,3.9616272997805213
9209,3.8413697713433637
9210,4.657053462305246
9211,3.0028714203525775
9212,3.9542483791749565
9213,3.7944572399142515
9214,4.199881479618316
9215,4.287371385909344
9216,4.307266484052519
9217,3.6022198486490713
9218,4.088126625862629
9219,4.225155362254459
9220,4.005772547501586
9221,4.092072736977395
9222,3.3861987256657815
9223,3.909049563454194
9224,3.1031835467775846
9225,3.6918554156208874
9226,4.042947286076742
9227,1.9587830699342117
9228,3.336959460565098
9229,3.5291880594664677
9230,4.238968874542567
9231,3.6959941197118518
9232,3.9514244303122217
9233,4.412071420086858
